nb_shards,nb_requests,accuracy,retraining_time
20,0,0.9327651515151515,11.780182600021362
20,1,0.40729327170005136,0
20,2,0.40729327170005136,0
20,3,0.40729327170005136,0
20,4,0.40729327170005136,0
20,5,0.40729327170005136,0
20,6,0.40729327170005136,0
20,7,0.40729327170005136,0
20,8,0.40729327170005136,0
20,9,0.40729327170005136,0
20,10,0.40729327170005136,0
20,11,0.40729327170005136,0
20,12,0.40729327170005136,0
20,13,0.40729327170005136,0
20,14,0.40729327170005136,0
20,15,0.40729327170005136,0
